idpackets_db,STX,length,"Sequence Number",Direct,CMD,"Sensor ID","Sensor Number",Data,Checksum,ETX,Time
117,33,0070,40,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a32383a34395d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,48,55,"12/02/2022, 00:28:50.372430"
118,33,0070,41,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a32383a35345d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,45,55,"12/02/2022, 00:28:55.298331"
119,33,0070,42,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a32383a35395d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,4b,55,"12/02/2022, 00:29:00.331242"
120,33,006f,43,91,80,ff,ff,5b475d5b323032322e31312e33305d5b30303a32393a30335d2052656376204b4120504952205b325d204261745b3230305d2053656e73696e6720506572696f645b31343430305d205265706f727420506572696f645b31343430305d20525353495b2d33335d,52,55,"12/02/2022, 00:29:03.556620"
121,33,0077,44,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a32393a30335d20526563762050495220446174612049445b307834345d204e756d5b3078325d20436e745b355d204d61736b5b307831443230303030305d204261745b3130305d20436f6d5b305d20525353495b2d33335d,d1,55,"12/02/2022, 00:29:03.937829"
122,33,0070,45,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a32393a30345d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,45,55,"12/02/2022, 00:29:05.369732"
123,33,006f,46,91,80,ff,ff,5b475d5b323032322e31312e33305d5b30303a32393a30395d2052656376204b4120504952205b325d204261745b3230305d2053656e73696e6720506572696f645b31343430305d205265706f727420506572696f645b31343430305d20525353495b2d34355d,5e,55,"12/02/2022, 00:29:10.092599"
124,33,0075,47,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a32393a30395d20526563762050495220446174612049445b307834345d204e756d5b3078325d20436e745b335d204d61736b5b30783143303030305d204261745b3130305d20436f6d5b305d20525353495b2d34355d,76,55,"12/02/2022, 00:29:10.471291"
125,33,0070,48,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a32393a30395d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,4d,55,"12/02/2022, 00:29:10.660835"
126,33,002e,49,91,36,23,01,ffff0c000000000000000000000000000000000000000000000000e6070b1e001d096400f6ff,01,55,"12/02/2022, 00:29:10.849901"
127,33,0052,4a,91,80,ff,ff,5b475d5b323032322e31312e33305d5b30303a32393a31305d2053656e736f722044617461205265706f72742049445b307832335d204e756d5b3078315d204757204261745b3130305d,02,55,"12/02/2022, 00:29:11.038397"
128,33,002e,4b,91,36,24,01,ffff0c000000000000000000000000000000000000000000000000e6070b1e001d096400f6ff,04,55,"12/02/2022, 00:29:11.226790"
129,33,0052,4c,91,80,ff,ff,5b475d5b323032322e31312e33305d5b30303a32393a31305d2053656e736f722044617461205265706f72742049445b307832345d204e756d5b3078315d204757204261745b3130305d,05,55,"12/02/2022, 00:29:11.416006"
130,33,001d,4d,91,36,25,01,ffff0c00000000000000e6070b1e001d096400f6ff,f6,55,"12/02/2022, 00:29:11.605311"
131,33,0052,4e,91,80,ff,ff,5b475d5b323032322e31312e33305d5b30303a32393a31305d2053656e736f722044617461205265706f72742049445b307832355d204e756d5b3078315d204757204261745b3130305d,08,55,"12/02/2022, 00:29:11.794642"
132,33,0016,4f,91,36,44,02,130005e6070b1e001d096400d33d,3a,55,"12/02/2022, 00:29:13.127103"
133,33,0052,50,91,80,ff,ff,5b475d5b323032322e31312e33305d5b30303a32393a31305d2053656e736f722044617461205265706f72742049445b307834345d204e756d5b3078325d204757204261745b3130305d,0c,55,"12/02/2022, 00:29:13.315095"
134,33,003c,51,91,80,ff,ff,5b475d5b323032322e31312e33305d5b30303a32393a31335d20436865636b204f7574676f696e67204576656e74205374617274,4f,55,"12/02/2022, 00:29:15.138133"
135,33,0070,52,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a32393a31345d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,53,55,"12/02/2022, 00:29:15.326930"
136,33,0070,53,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a32393a31395d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,59,55,"12/02/2022, 00:29:20.355624"
137,33,0070,54,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a32393a32345d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,56,55,"12/02/2022, 00:29:25.481096"
138,33,0070,55,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a32393a32395d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,5c,55,"12/02/2022, 00:29:30.331307"
139,33,0070,56,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a32393a33345d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,59,55,"12/02/2022, 00:29:35.370095"
140,33,0070,57,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a32393a33395d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,5f,55,"12/02/2022, 00:29:40.309600"
141,33,0070,58,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a32393a34345d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,5c,55,"12/02/2022, 00:29:45.348619"
142,33,006f,59,91,80,ff,ff,5b475d5b323032322e31312e33305d5b30303a32393a34355d2052656376204b4120504952205b325d204261745b3230305d2053656e73696e6720506572696f645b31343430305d205265706f727420506572696f645b31343430305d20525353495b2d33345d,6f,55,"12/02/2022, 00:29:45.727384"
143,33,0074,5a,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a32393a34355d20526563762050495220446174612049445b307834345d204e756d5b3078325d20436e745b365d204d61736b5b307831364430305d204261745b3130305d20436f6d5b305d20525353495b2d33345d,60,55,"12/02/2022, 00:29:45.916681"
144,33,0036,5b,91,80,ff,ff,5b475d5b323032322e31312e33305d5b30303a32393a34385d20203d3d3d3e2041444320417665725b323534355d,f4,55,"12/02/2022, 00:29:48.186842"
145,33,0070,5c,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a32393a34395d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,65,55,"12/02/2022, 00:29:50.376491"
146,33,0070,5d,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a32393a35345d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,62,55,"12/02/2022, 00:29:55.224756"
147,33,0070,5e,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a32393a35395d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,68,55,"12/02/2022, 00:30:00.356273"
148,33,0070,5f,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a33303a30345d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,57,55,"12/02/2022, 00:30:05.364934"
149,33,0070,60,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a33303a30395d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,5d,55,"12/02/2022, 00:30:10.361326"
150,33,002e,61,91,36,23,01,ffff0c000000000000000000000000000000000000000000000000e6070b1e001e096400f6ff,1a,55,"12/02/2022, 00:30:10.550057"
151,33,0052,62,91,80,ff,ff,5b475d5b323032322e31312e33305d5b30303a33303a31305d2053656e736f722044617461205265706f72742049445b307832335d204e756d5b3078315d204757204261745b3130305d,12,55,"12/02/2022, 00:30:10.741199"
152,33,002e,63,91,36,24,01,ffff0c000000000000000000000000000000000000000000000000e6070b1e001e096400f6ff,1d,55,"12/02/2022, 00:30:10.931620"
153,33,0052,64,91,80,ff,ff,5b475d5b323032322e31312e33305d5b30303a33303a31305d2053656e736f722044617461205265706f72742049445b307832345d204e756d5b3078315d204757204261745b3130305d,15,55,"12/02/2022, 00:30:11.120994"
154,33,001d,65,91,36,25,01,ffff0c00000000000000e6070b1e001e096400f6ff,0f,55,"12/02/2022, 00:30:15.233701"
155,33,0052,66,91,80,ff,ff,5b475d5b323032322e31312e33305d5b30303a33303a31305d2053656e736f722044617461205265706f72742049445b307832355d204e756d5b3078315d204757204261745b3130305d,18,55,"12/02/2022, 00:30:20.192450"
156,33,0070,67,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a33303a31345d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,60,55,"12/02/2022, 00:30:20.383166"
157,33,0070,68,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a33303a31395d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,66,55,"12/02/2022, 00:31:10.167746"
158,33,0070,69,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a33303a32345d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,63,55,"12/02/2022, 00:31:10.274486"
159,33,0070,6a,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a33303a32395d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,69,55,"12/02/2022, 00:31:10.380720"
160,33,0070,6b,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a33303a33345d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,66,55,"12/02/2022, 00:31:10.550236"
161,33,0070,6c,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a33303a33395d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,6c,55,"12/02/2022, 00:31:10.739078"
162,33,0070,6d,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a33303a34345d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,69,55,"12/02/2022, 00:31:10.928550"
163,33,006f,6e,91,80,ff,ff,5b475d5b323032322e31312e33305d5b30303a33303a34355d2052656376204b4120504952205b325d204261745b3230305d2053656e73696e6720506572696f645b31343430305d205265706f727420506572696f645b31343430305d20525353495b2d33315d,79,55,"12/02/2022, 00:31:11.118040"
164,33,0075,6f,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a33303a34355d20526563762050495220446174612049445b307834345d204e756d5b3078325d20436e745b375d204d61736b5b30783730303831415d204261745b3130305d20436f6d5b305d20525353495b2d33325d,a3,55,"12/02/2022, 00:31:11.308382"
165,33,009a,70,91,37,ff,ff,0b0802006400f600000000000000000001ffffff12016400f600000000000000000001ffffff13016400f60100e6070b1e10012901ffffff40016400f61900e6070b1e001c3001ffffff41016400f62800e6070b1e001c3001ffffff23016400f60000e6070b1e001e2c01ffffff24016400f60000e6070b1e001e2c01ffffff25016400f60000e6070b1e001e2c01000000,37,55,"12/02/2022, 00:31:15.185001"
166,33,003a,71,91,80,ff,ff,5b475d5b323032322e31312e33305d5b30303a33303a34385d2053656e6420506572696f6420446174612047575b3135365d,8c,55,"12/02/2022, 00:31:15.374216"
167,33,0070,8d,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a33313a35395d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,90,55,"12/02/2022, 00:32:01.571908"
168,33,0070,8e,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a33323a30345d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,88,55,"12/02/2022, 00:32:05.487188"
169,33,0070,9c,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a33323a34345d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,9a,55,"12/02/2022, 00:32:45.488644"
170,33,006f,9d,91,80,ff,ff,5b475d5b323032322e31312e33305d5b30303a33323a34355d2052656376204b4120504952205b325d204261745b3230305d2053656e73696e6720506572696f645b31343430305d205265706f727420506572696f645b31343430305d20525353495b2d33335d,ac,55,"12/02/2022, 00:32:45.902724"
171,33,0077,9e,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a33323a34355d20526563762050495220446174612049445b307834345d204e756d5b3078325d20436e745b31315d204d61736b5b3078314441303033445d204261745b3130305d20436f6d5b305d20525353495b2d33335d,4e,55,"12/02/2022, 00:32:46.289171"
172,33,005b,9f,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a33323a34385d20526561642054656d7020446174612054656d705b32352e3227435d204261745b3130305d20436f6d5b305d20525353495b2d31305d,18,55,"12/02/2022, 00:32:48.828598"
173,33,0057,a0,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a33323a34385d20526563762054656d7020446174612054656d705b32355d204261745b3130305d20436f6d5b305d20525353495b2d31305d,5f,55,"12/02/2022, 00:32:49.022022"
174,33,0058,a1,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a33323a34385d20526561642048756d20446174612048756d5b34312e38255d204261745b3130305d20436f6d5b305d20525353495b2d31305d,fe,55,"12/02/2022, 00:32:49.215983"
175,33,0036,a2,91,80,ff,ff,5b475d5b323032322e31312e33305d5b30303a33323a34385d20203d3d3d3e2041444320417665725b323534345d,34,55,"12/02/2022, 00:32:49.409399"
176,33,0070,a3,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a33323a34395d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,a6,55,"12/02/2022, 00:32:50.344041"
177,33,0070,a4,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a33323a35345d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,a3,55,"12/02/2022, 00:32:55.376152"
178,33,0070,a5,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a33323a35395d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,a9,55,"12/02/2022, 00:33:00.308435"
179,33,0070,a6,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a33333a30345d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,a1,55,"12/02/2022, 00:33:05.341400"
180,33,0070,a7,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a33333a30395d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,a7,55,"12/02/2022, 00:33:10.377493"
181,33,002e,a8,91,36,23,01,ffff0c000000000000000000000000000000000000000000000000e6070b1e0021096400f6ff,64,55,"12/02/2022, 00:33:10.570964"
182,33,0052,a9,91,80,ff,ff,5b475d5b323032322e31312e33305d5b30303a33333a31305d2053656e736f722044617461205265706f72742049445b307832335d204e756d5b3078315d204757204261745b3130305d,5c,55,"12/02/2022, 00:33:10.764428"
183,33,002e,aa,91,36,24,01,ffff0c000000000000000000000000000000000000000000000000e6070b1e0021096400f6ff,67,55,"12/02/2022, 00:33:10.956949"
184,33,0052,ab,91,80,ff,ff,5b475d5b323032322e31312e33305d5b30303a33333a31305d2053656e736f722044617461205265706f72742049445b307832345d204e756d5b3078315d204757204261745b3130305d,5f,55,"12/02/2022, 00:33:11.149537"
185,33,001d,ac,91,36,25,01,ffff0c00000000000000e6070b1e0021096400f6ff,59,55,"12/02/2022, 00:33:15.120557"
186,33,0052,ad,91,80,ff,ff,5b475d5b323032322e31312e33305d5b30303a33333a31305d2053656e736f722044617461205265706f72742049445b307832355d204e756d5b3078315d204757204261745b3130305d,62,55,"12/02/2022, 00:33:15.313987"
187,33,0070,ae,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a33333a31345d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,aa,55,"12/02/2022, 00:33:20.151475"
188,33,0070,af,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a33333a31395d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,b0,55,"12/02/2022, 00:33:20.345023"
189,33,0070,b0,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a33333a32345d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,ad,55,"12/02/2022, 00:33:25.378918"
190,33,0070,b1,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a33333a32395d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,b3,55,"12/02/2022, 00:33:30.311937"
191,33,0070,b2,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a33333a33345d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,b0,55,"12/02/2022, 00:33:35.343997"
192,33,0070,b3,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a33333a33395d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,b6,55,"12/02/2022, 00:33:40.378567"
193,33,0070,b4,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a33333a34345d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,b3,55,"12/02/2022, 00:33:45.308023"
194,33,006f,b5,91,80,ff,ff,5b475d5b323032322e31312e33305d5b30303a33333a34355d2052656376204b4120504952205b325d204261745b3230305d2053656e73696e6720506572696f645b31343430305d205265706f727420506572696f645b31343430305d20525353495b2d33315d,c3,55,"12/02/2022, 00:33:46.013888"
195,33,0076,b6,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a33333a34355d20526563762050495220446174612049445b307834345d204e756d5b3078325d20436e745b375d204d61736b5b3078393038313831315d204261745b3130305d20436f6d5b305d20525353495b2d33315d,18,55,"12/02/2022, 00:33:46.207643"
196,33,0016,b7,91,36,44,02,250005e6070b1e00212d6400e172,1f,55,"12/02/2022, 00:33:46.400788"
197,33,0052,b8,91,80,ff,ff,5b475d5b323032322e31312e33305d5b30303a33333a34365d2053656e736f722044617461205265706f72742049445b307834345d204e756d5b3078325d204757204261745b3130305d,78,55,"12/02/2022, 00:33:46.594196"
198,33,0036,b9,91,80,ff,ff,5b475d5b323032322e31312e33305d5b30303a33333a34385d20203d3d3d3e2041444320417665725b323534345d,4c,55,"12/02/2022, 00:33:48.331251"
199,33,0070,ba,91,80,ff,ff,5b4556454e545d5b323032322e31312e33305d5b30303a33333a34395d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,be,55,"12/02/2022, 00:33:50.346921"
